NUTS_ID,NUTS_NAME,country,year,infra_km,pop_density,expenditure_mEUR,mean_elevation_m,elevation_std,dist_to_river_km
EE00,EE00,EE,2020,1161.07,1320.5,3343.3,55.8,35.98,145.49
EE00,EE00,EE,2021,1153.01,1320.22,3422.02,55.8,35.98,56.18
ITI3,ITI3,IT,2015,738.78,160.58,1851.1,396.21,347.69,119.39
ITI3,ITI3,IT,2016,725.56,139.75,1862.51,396.21,347.69,131.11
ITI3,ITI3,IT,2017,696.68,141.89,1907.54,396.21,347.69,0.1
ITI3,ITI3,IT,2018,732.9,154.77,2074.82,396.21,347.69,22.81
ITI3,ITI3,IT,2019,751.71,130.89,2033.13,396.21,347.69,14.07
ITI3,ITI3,IT,2020,762.95,152.23,2084.79,396.21,347.69,136.27
ITI3,ITI3,IT,2021,723.12,130.87,2066.81,396.21,347.69,114.09
MK00,MK00,MK,2015,630.92,651.12,2002.48,828.34,438.29,124.13
MK00,MK00,MK,2016,656.03,648.56,2111.56,828.34,438.29,136.59
MK00,MK00,MK,2017,687.33,668.02,2245.36,828.34,438.29,7.54
MK00,MK00,MK,2018,689.05,661.1,2167.02,828.34,438.29,24.1
MK00,MK00,MK,2019,687.47,669.05,2143.82,828.34,438.29,35.62
MK00,MK00,MK,2020,708.18,663.85,2182.3,828.34,438.29,56.96
MK00,MK00,MK,2021,690.99,671.57,2343.88,828.34,438.29,112.62
EL52,EL52,EL,2015,750.69,377.52,370.65,354.26,403.9,139.37
EL52,EL52,EL,2016,752.52,370.85,363.26,354.26,403.9,35.16
EL52,EL52,EL,2017,783.49,372.42,291.7,354.26,403.9,144.22
EL52,EL52,EL,2018,802.16,378.18,338.01,354.26,403.9,101.77
EL52,EL52,EL,2019,750.77,386.77,288.83,354.26,403.9,142.07
EL52,EL52,EL,2020,812.22,385.26,271.82,354.26,403.9,144.5
EL52,EL52,EL,2021,780.49,390.54,401.93,354.26,403.9,148.52
DEB2,DEB2,DE,2015,847.84,120.44,3471.85,389.19,125.45,51.51
DEB2,DEB2,DE,2016,881.03,125.97,3541.44,389.19,125.45,145.21
DEB2,DEB2,DE,2017,912.89,139.05,3551.4,389.19,125.45,37.0
DEB2,DEB2,DE,2018,975.07,135.16,3846.94,389.19,125.45,86.68
DEB2,DEB2,DE,2019,946.15,130.08,3997.81,389.19,125.45,60.36
DEB2,DEB2,DE,2020,922.42,146.19,3959.97,389.19,125.45,28.59
DEB2,DEB2,DE,2021,967.11,135.65,4067.11,389.19,125.45,64.49
DEA5,DEA5,DE,2015,1072.15,427.04,3488.04,325.95,178.03,89.41
DEA5,DEA5,DE,2016,994.7,446.01,3602.36,325.95,178.03,135.36
DEA5,DEA5,DE,2017,1010.92,463.26,3658.64,325.95,178.03,98.8
DEA5,DEA5,DE,2018,1108.67,460.95,3794.86,325.95,178.03,49.02
DEA5,DEA5,DE,2019,1087.38,453.86,3915.11,325.95,178.03,86.53
DEA5,DEA5,DE,2020,1040.96,456.34,4022.64,325.95,178.03,110.83
DEA5,DEA5,DE,2021,1061.63,460.26,4109.32,325.95,178.03,79.84
ITI2,ITI2,IT,2015,619.22,1389.63,1798.37,490.8,280.5,7.55
ITI2,ITI2,IT,2016,611.65,1412.73,1820.61,490.8,280.5,92.1
ITI2,ITI2,IT,2017,606.77,1427.65,1874.51,490.8,280.5,53.88
ITI2,ITI2,IT,2018,632.69,1434.17,1898.9,490.8,280.5,54.38
ITI2,ITI2,IT,2019,615.96,1431.05,2114.28,490.8,280.5,31.36
ITI2,ITI2,IT,2020,629.79,1435.41,2179.29,490.8,280.5,33.19
ITI2,ITI2,IT,2021,635.91,1462.97,2149.68,490.8,280.5,123.54
DE93,DE93,DE,2015,974.97,470.77,3513.93,40.02,32.59,79.74
DE93,DE93,DE,2016,1051.68,466.07,3538.85,40.02,32.59,98.46
DE93,DE93,DE,2017,1053.53,474.14,3723.3,40.02,32.59,107.21
DE93,DE93,DE,2018,1069.28,468.83,3819.04,40.02,32.59,140.77
DE93,DE93,DE,2019,1056.53,472.38,3921.66,40.02,32.59,53.2
DE93,DE93,DE,2020,1028.61,492.02,4035.35,40.02,32.59,91.77
DE93,DE93,DE,2021,1117.41,469.21,4084.46,40.02,32.59,15.88
DE94,DE94,DE,2015,947.93,1014.66,3501.69,26.11,31.72,59.29
DE94,DE94,DE,2016,1000.25,1021.82,3536.22,26.11,31.72,131.9
DE94,DE94,DE,2017,1012.81,1015.28,3717.04,26.11,31.72,75.36
DE94,DE94,DE,2018,1042.2,1032.96,3874.22,26.11,31.72,60.48
DE94,DE94,DE,2019,1084.49,1042.65,3992.04,26.11,31.72,101.62
DE94,DE94,DE,2020,1100.41,1040.7,4000.26,26.11,31.72,124.94
DE94,DE94,DE,2021,1069.86,1062.83,4126.95,26.11,31.72,64.7
BG31,BG31,BG,2015,950.46,391.16,2535.85,313.52,294.14,77.11
BG31,BG31,BG,2016,986.62,376.04,2537.87,313.52,294.14,40.8
BG31,BG31,BG,2017,973.43,394.7,2644.38,313.52,294.14,109.26
BG31,BG31,BG,2018,1024.81,385.82,2764.98,313.52,294.14,39.89
BG31,BG31,BG,2019,980.91,416.06,2825.42,313.52,294.14,103.21
BG31,BG31,BG,2020,1018.01,390.01,2810.39,313.52,294.14,81.97
BG31,BG31,BG,2021,983.42,391.86,2906.23,313.52,294.14,25.64
ITI1,ITI1,IT,2015,1038.81,1347.04,1803.6,356.46,309.44,15.04
ITI1,ITI1,IT,2016,1029.64,1359.18,1877.95,356.46,309.44,130.26
ITI1,ITI1,IT,2017,1058.93,1361.08,1988.86,356.46,309.44,7.59
ITI1,ITI1,IT,2018,1087.19,1364.02,1989.18,356.46,309.44,87.49
ITI1,ITI1,IT,2019,1092.77,1375.08,2060.48,356.46,309.44,88.25
ITI1,ITI1,IT,2020,1116.08,1381.97,2030.91,356.46,309.44,106.42
ITI1,ITI1,IT,2021,1126.5,1394.19,2159.46,356.46,309.44,56.21
DEB1,DEB1,DE,2015,959.57,654.98,3514.97,345.15,123.33,33.65
DEB1,DEB1,DE,2016,986.12,648.43,3496.94,345.15,123.33,130.6
DEB1,DEB1,DE,2017,958.32,628.1,3682.22,345.15,123.33,50.16
DEB1,DEB1,DE,2018,1006.39,636.72,3818.31,345.15,123.33,120.81
DEB1,DEB1,DE,2019,960.19,657.61,3933.24,345.15,123.33,22.39
DEB1,DEB1,DE,2020,981.15,653.47,4100.09,345.15,123.33,8.5
DEB1,DEB1,DE,2021,988.97,669.21,4099.14,345.15,123.33,104.57
FRD1,FRD1,FR,2015,1143.6,394.52,969.27,132.83,84.21,61.7
FRD1,FRD1,FR,2016,1212.35,395.11,1062.92,132.83,84.21,123.65
FRD1,FRD1,FR,2017,1230.48,397.55,1050.76,132.83,84.21,110.69
FRD1,FRD1,FR,2018,1255.11,399.2,1078.67,132.83,84.21,148.89
FRD1,FRD1,FR,2019,1218.65,421.57,1219.2,132.83,84.21,129.92
FRD1,FRD1,FR,2020,1228.21,396.4,1092.21,132.83,84.21,64.12
FRD1,FRD1,FR,2021,1301.39,423.81,1093.97,132.83,84.21,127.59
FRY1,FRY1,FR,2015,1070.99,833.64,973.04,173.84,237.09,114.8
FRY1,FRY1,FR,2016,1082.84,843.42,1014.44,173.84,237.09,101.47
FRY1,FRY1,FR,2017,1102.64,868.27,1143.46,173.84,237.09,102.38
FRY1,FRY1,FR,2018,1034.73,874.09,1143.41,173.84,237.09,33.94
FRY1,FRY1,FR,2019,1073.92,849.52,1165.59,173.84,237.09,93.8
FRY1,FRY1,FR,2020,1083.19,871.34,1211.57,173.84,237.09,6.75
FRY1,FRY1,FR,2021,1127.75,859.99,1250.61,173.84,237.09,71.78
FRY2,FRY2,FR,2015,955.65,697.99,1102.46,172.46,190.84,82.22
FRY2,FRY2,FR,2016,932.66,703.54,1048.05,172.46,190.84,7.56
FRY2,FRY2,FR,2017,960.75,717.63,1114.2,172.46,190.84,84.59
FRY2,FRY2,FR,2018,944.64,719.33,1107.32,172.46,190.84,51.14
FRY2,FRY2,FR,2019,953.29,721.14,1166.31,172.46,190.84,21.49
FRY2,FRY2,FR,2020,956.7,736.78,1253.0,172.46,190.84,135.04
FRY2,FRY2,FR,2021,1003.37,736.35,1241.03,172.46,190.84,101.94
FRY4,FRY4,FR,2015,401.73,12.84,971.28,875.06,657.08,99.28
FRY4,FRY4,FR,2016,434.47,39.1,1095.35,875.06,657.08,83.49
FRY4,FRY4,FR,2017,364.67,13.08,1048.4,875.06,657.08,14.16
FRY4,FRY4,FR,2018,383.17,24.84,1174.27,875.06,657.08,116.97
FRY4,FRY4,FR,2019,390.21,12.92,1195.49,875.06,657.08,38.17
FRY4,FRY4,FR,2020,414.61,19.18,1188.34,875.06,657.08,12.76
FRY4,FRY4,FR,2021,500.78,1.0,1231.95,875.06,657.08,91.07
FRY5,FRY5,FR,2015,843.83,154.27,992.49,124.69,108.32,26.53
FRY5,FRY5,FR,2016,869.36,164.1,1090.54,124.69,108.32,149.34
FRY5,FRY5,FR,2017,881.65,174.92,1084.2,124.69,108.32,49.04
FRY5,FRY5,FR,2018,863.0,146.63,1157.81,124.69,108.32,47.29
FRY5,FRY5,FR,2019,930.41,167.15,1080.82,124.69,108.32,19.25
FRY5,FRY5,FR,2020,956.73,171.59,1209.71,124.69,108.32,130.93
FRY5,FRY5,FR,2021,937.98,182.98,1188.11,124.69,108.32,92.88
FRM0,FRM0,FR,2015,485.62,929.7,1027.71,573.34,494.42,18.83
FRM0,FRM0,FR,2016,619.78,931.56,994.43,573.34,494.42,8.55
FRM0,FRM0,FR,2017,551.08,944.61,1022.1,573.34,494.42,81.65
FRM0,FRM0,FR,2018,573.62,934.61,1196.05,573.34,494.42,37.85
FRM0,FRM0,FR,2019,558.69,961.12,1050.43,573.34,494.42,134.69
FRM0,FRM0,FR,2020,575.01,969.51,1117.81,573.34,494.42,96.14
FRM0,FRM0,FR,2021,611.02,947.66,1180.68,573.34,494.42,105.26
DEB3,DEB3,DE,2015,780.48,1358.52,3552.97,253.13,116.65,101.35
DEB3,DEB3,DE,2016,806.55,1369.84,3483.4,253.13,116.65,140.21
DEB3,DEB3,DE,2017,735.98,1377.28,3683.91,253.13,116.65,87.68
DEB3,DEB3,DE,2018,776.26,1392.7,3796.63,253.13,116.65,75.89
DEB3,DEB3,DE,2019,771.63,1400.74,3861.46,253.13,116.65,149.66
DEB3,DEB3,DE,2020,732.07,1396.14,3968.8,253.13,116.65,132.49
DEB3,DEB3,DE,2021,794.4,1391.91,4052.16,253.13,116.65,98.95
ITH5,ITH5,IT,2015,1038.44,114.95,1847.94,296.88,364.26,22.71
ITH5,ITH5,IT,2016,1145.77,106.07,1806.8,296.88,364.26,50.71
ITH5,ITH5,IT,2017,1127.76,109.25,1903.65,296.88,364.26,24.4
ITH5,ITH5,IT,2018,1068.46,119.37,2011.16,296.88,364.26,89.28
ITH5,ITH5,IT,2019,1083.86,115.29,2113.71,296.88,364.26,51.82
ITH5,ITH5,IT,2020,1120.45,127.62,2123.8,296.88,364.26,136.2
ITH5,ITH5,IT,2021,1101.77,98.5,2132.7,296.88,364.26,21.52
DEA3,DEA3,DE,2015,1103.23,906.66,3565.93,66.01,24.2,124.27
DEA3,DEA3,DE,2016,1147.71,897.8,3650.97,66.01,24.2,117.52
DEA3,DEA3,DE,2017,1173.47,912.58,3696.02,66.01,24.2,18.65
DEA3,DEA3,DE,2018,1188.63,906.99,3800.63,66.01,24.2,77.44
DEA3,DEA3,DE,2019,1168.44,926.46,3916.75,66.01,24.2,100.84
DEA3,DEA3,DE,2020,1235.97,923.31,3985.69,66.01,24.2,19.83
DEA3,DEA3,DE,2021,1231.3,948.57,4078.33,66.01,24.2,57.14
ITI4,ITI4,IT,2015,740.95,1342.63,1814.78,389.91,384.26,66.39
ITI4,ITI4,IT,2016,775.99,1374.42,1953.71,389.91,384.26,83.2
ITI4,ITI4,IT,2017,757.03,1373.55,2006.94,389.91,384.26,117.66
ITI4,ITI4,IT,2018,735.74,1393.36,2009.71,389.91,384.26,90.76
ITI4,ITI4,IT,2019,806.28,1388.41,1998.54,389.91,384.26,85.74
ITI4,ITI4,IT,2020,838.58,1394.99,2040.38,389.91,384.26,99.98
ITI4,ITI4,IT,2021,808.12,1395.11,2132.59,389.91,384.26,24.51
TR81,TR81,TR,2015,627.17,591.05,3243.88,617.69,399.01,76.76
TR81,TR81,TR,2016,578.76,591.9,3360.18,617.69,399.01,75.85
TR81,TR81,TR,2017,662.16,615.21,3563.09,617.69,399.01,131.71
TR81,TR81,TR,2018,679.33,601.9,3671.57,617.69,399.01,6.84
TR81,TR81,TR,2019,687.25,599.63,3653.61,617.69,399.01,25.48
TR81,TR81,TR,2020,626.67,608.33,3778.65,617.69,399.01,21.38
TR81,TR81,TR,2021,686.16,619.87,3755.57,617.69,399.01,11.51
HU11,HU11,HU,2015,1003.39,741.06,893.73,152.16,68.9,50.31
HU11,HU11,HU,2016,963.1,753.47,878.05,152.16,68.9,58.97
HU11,HU11,HU,2017,1003.32,748.85,940.08,152.16,68.9,26.85
HU11,HU11,HU,2018,997.42,766.25,907.46,152.16,68.9,138.37
HU11,HU11,HU,2019,1067.65,757.74,986.74,152.16,68.9,52.49
HU11,HU11,HU,2020,1012.88,759.81,1006.68,152.16,68.9,59.9
HU11,HU11,HU,2021,1025.17,770.24,1055.34,152.16,68.9,27.13
ITH3,ITH3,IT,2015,375.44,1118.81,1754.01,419.94,639.4,124.89
ITH3,ITH3,IT,2016,356.73,1110.02,1904.62,419.94,639.4,21.0
ITH3,ITH3,IT,2017,338.98,1125.5,1841.03,419.94,639.4,60.41
ITH3,ITH3,IT,2018,358.12,1118.28,2027.04,419.94,639.4,59.4
ITH3,ITH3,IT,2019,331.98,1117.9,2003.66,419.94,639.4,100.38
ITH3,ITH3,IT,2020,281.45,1124.02,2174.73,419.94,639.4,86.34
ITH3,ITH3,IT,2021,311.71,1133.7,2110.89,419.94,639.4,83.02
FRD2,FRD2,FR,2015,938.38,1118.07,998.87,127.81,51.87,117.03
FRD2,FRD2,FR,2016,888.85,1128.49,1067.84,127.81,51.87,119.44
FRD2,FRD2,FR,2017,1000.14,1136.62,1140.63,127.81,51.87,73.23
FRD2,FRD2,FR,2018,944.12,1129.22,1187.98,127.81,51.87,77.06
FRD2,FRD2,FR,2019,921.12,1122.53,1126.1,127.81,51.87,110.19
FRD2,FRD2,FR,2020,976.55,1142.92,1113.36,127.81,51.87,93.85
FRD2,FRD2,FR,2021,982.05,1130.22,1247.86,127.81,51.87,78.21
FRH0,FRH0,FR,2015,1121.04,55.69,1060.6,97.68,62.28,133.6
FRH0,FRH0,FR,2016,1168.34,57.58,1115.04,97.68,62.28,136.96
FRH0,FRH0,FR,2017,1128.78,41.23,1081.65,97.68,62.28,40.32
FRH0,FRH0,FR,2018,1134.25,46.7,1123.64,97.68,62.28,88.2
FRH0,FRH0,FR,2019,1109.29,73.67,1066.57,97.68,62.28,12.24
FRH0,FRH0,FR,2020,1130.85,55.67,1121.97,97.68,62.28,121.78
FRH0,FRH0,FR,2021,1139.83,65.68,1218.33,97.68,62.28,139.91
FRC2,FRC2,FR,2015,896.82,868.19,1064.21,479.85,264.22,139.76
FRC2,FRC2,FR,2016,894.99,856.23,1023.26,479.85,264.22,33.1
FRC2,FRC2,FR,2017,897.7,884.65,1067.34,479.85,264.22,35.86
FRC2,FRC2,FR,2018,916.6,876.29,1057.17,479.85,264.22,31.45
FRC2,FRC2,FR,2019,850.73,873.05,1133.28,479.85,264.22,140.18
FRC2,FRC2,FR,2020,940.31,869.98,1195.93,479.85,264.22,144.85
FRC2,FRC2,FR,2021,950.48,871.4,1173.92,479.85,264.22,100.76
HU21,HU21,HU,2015,1218.05,306.31,899.28,193.72,91.91,64.12
HU21,HU21,HU,2016,1219.78,335.36,898.78,193.72,91.91,40.37
HU21,HU21,HU,2017,1150.22,335.32,919.04,193.72,91.91,136.39
HU21,HU21,HU,2018,1244.7,324.05,902.25,193.72,91.91,9.36
HU21,HU21,HU,2019,1181.44,322.71,1002.82,193.72,91.91,37.28
HU21,HU21,HU,2020,1257.55,328.37,1012.61,193.72,91.91,128.8
HU21,HU21,HU,2021,1261.06,339.95,1085.93,193.72,91.91,22.0
BG32,BG32,BG,2015,1031.79,1030.23,2370.58,246.95,185.16,96.86
BG32,BG32,BG,2016,1006.42,1035.6,2598.64,246.95,185.16,129.21
BG32,BG32,BG,2017,1029.63,1052.39,2560.5,246.95,185.16,112.77
BG32,BG32,BG,2018,1082.87,1041.35,2717.74,246.95,185.16,111.3
BG32,BG32,BG,2019,1046.98,1039.33,2812.9,246.95,185.16,130.96
BG32,BG32,BG,2020,1072.8,1073.98,2828.6,246.95,185.16,25.24
BG32,BG32,BG,2021,1120.69,1062.85,2981.85,246.95,185.16,28.38
FRE1,FRE1,FR,2015,1198.1,927.14,999.3,79.99,58.13,124.43
FRE1,FRE1,FR,2016,1137.55,922.1,1060.75,79.99,58.13,104.55
FRE1,FRE1,FR,2017,1194.9,932.25,1051.55,79.99,58.13,108.81
FRE1,FRE1,FR,2018,1171.59,918.82,1101.14,79.99,58.13,94.71
FRE1,FRE1,FR,2019,1195.28,923.51,1085.87,79.99,58.13,141.31
FRE1,FRE1,FR,2020,1231.0,929.95,1106.79,79.99,58.13,1.61
FRE1,FRE1,FR,2021,1203.45,946.06,1190.1,79.99,58.13,55.37
FRJ1,FRJ1,FR,2015,355.73,800.53,998.98,508.75,501.19,75.83
FRJ1,FRJ1,FR,2016,363.13,794.6,1047.84,508.75,501.19,89.3
FRJ1,FRJ1,FR,2017,384.34,781.93,977.98,508.75,501.19,117.76
FRJ1,FRJ1,FR,2018,420.43,797.41,1047.74,508.75,501.19,68.7
FRJ1,FRJ1,FR,2019,463.88,814.79,1086.31,508.75,501.19,76.93
FRJ1,FRJ1,FR,2020,439.89,793.44,1157.78,508.75,501.19,138.1
FRJ1,FRJ1,FR,2021,417.56,809.54,1180.16,508.75,501.19,30.64
FRI2,FRI2,FR,2015,773.06,13.19,1032.95,452.88,169.43,18.05
FRI2,FRI2,FR,2016,797.66,17.55,1031.1,452.88,169.43,17.87
FRI2,FRI2,FR,2017,823.24,1.0,1076.23,452.88,169.43,56.22
FRI2,FRI2,FR,2018,852.55,28.72,1092.18,452.88,169.43,120.36
FRI2,FRI2,FR,2019,803.12,13.82,1029.27,452.88,169.43,101.34
FRI2,FRI2,FR,2020,858.74,21.12,1147.3,452.88,169.43,148.33
FRI2,FRI2,FR,2021,877.57,24.17,1187.57,452.88,169.43,113.19
FRF2,FRF2,FR,2015,1071.01,1478.61,1072.06,206.87,97.89,1.05
FRF2,FRF2,FR,2016,1088.34,1490.63,1010.83,206.87,97.89,124.13
FRF2,FRF2,FR,2017,1173.07,1495.42,1029.32,206.87,97.89,10.23
FRF2,FRF2,FR,2018,1160.43,1497.43,1064.56,206.87,97.89,56.53
FRF2,FRF2,FR,2019,1114.63,1497.37,1123.41,206.87,97.89,16.02
FRF2,FRF2,FR,2020,1144.07,1514.98,1111.89,206.87,97.89,117.47
FRF2,FRF2,FR,2021,1172.19,1536.18,1143.87,206.87,97.89,18.58
TR82,TR82,TR,2015,776.65,831.92,3251.29,989.28,401.72,25.32
TR82,TR82,TR,2016,845.69,830.87,3338.11,989.28,401.72,43.35
TR82,TR82,TR,2017,779.77,820.43,3388.21,989.28,401.72,81.68
TR82,TR82,TR,2018,829.05,829.76,3540.76,989.28,401.72,75.5
TR82,TR82,TR,2019,795.38,849.12,3705.08,989.28,401.72,96.83
TR82,TR82,TR,2020,835.12,834.75,3751.66,989.28,401.72,62.03
TR82,TR82,TR,2021,815.86,847.01,3854.67,989.28,401.72,26.86
FRC1,FRC1,FR,2015,1144.77,224.98,1020.35,289.05,112.33,147.19
FRC1,FRC1,FR,2016,1199.73,224.46,1096.95,289.05,112.33,28.8
FRC1,FRC1,FR,2017,1127.49,243.08,1091.35,289.05,112.33,10.36
FRC1,FRC1,FR,2018,1145.78,221.33,1027.41,289.05,112.33,22.28
FRC1,FRC1,FR,2019,1234.36,245.93,1146.7,289.05,112.33,57.32
FRC1,FRC1,FR,2020,1197.89,231.33,1118.86,289.05,112.33,96.42
FRC1,FRC1,FR,2021,1186.98,251.93,1229.54,289.05,112.33,54.38
HU22,HU22,HU,2015,1072.58,708.93,921.62,176.26,58.6,16.48
HU22,HU22,HU,2016,1057.3,725.76,868.35,176.26,58.6,8.36
HU22,HU22,HU,2017,1112.12,707.36,980.32,176.26,58.6,58.02
HU22,HU22,HU,2018,1072.19,722.25,924.6,176.26,58.6,46.15
HU22,HU22,HU,2019,1097.47,731.66,1087.25,176.26,58.6,132.67
HU22,HU22,HU,2020,1155.76,756.18,1007.97,176.26,58.6,137.47
HU22,HU22,HU,2021,1107.1,724.63,984.54,176.26,58.6,113.97
FRF1,FRF1,FR,2015,992.96,1121.63,1019.04,329.59,216.79,7.44
FRF1,FRF1,FR,2016,999.79,1101.0,1074.29,329.59,216.79,137.88
FRF1,FRF1,FR,2017,991.99,1104.82,1022.79,329.59,216.79,144.23
FRF1,FRF1,FR,2018,1009.67,1099.82,1132.42,329.59,216.79,85.34
FRF1,FRF1,FR,2019,1029.33,1141.3,1156.84,329.59,216.79,51.28
FRF1,FRF1,FR,2020,1081.42,1137.75,1217.6,329.59,216.79,141.15
FRF1,FRF1,FR,2021,1040.2,1159.43,1223.66,329.59,216.79,120.76
FRB0,FRB0,FR,2015,1117.74,112.56,959.76,148.39,54.31,67.55
FRB0,FRB0,FR,2016,1073.52,109.27,980.32,148.39,54.31,112.41
FRB0,FRB0,FR,2017,1121.27,82.68,1078.23,148.39,54.31,43.79
FRB0,FRB0,FR,2018,1113.98,113.96,1053.3,148.39,54.31,134.69
FRB0,FRB0,FR,2019,1050.68,116.34,1138.93,148.39,54.31,37.83
FRB0,FRB0,FR,2020,1108.1,96.8,1195.56,148.39,54.31,125.86
FRB0,FRB0,FR,2021,1114.4,86.95,1196.74,148.39,54.31,109.22
FRI3,FRI3,FR,2015,1376.01,1159.83,1026.3,101.15,59.62,51.25
FRI3,FRI3,FR,2016,1352.68,1166.99,1087.5,101.15,59.62,89.6
FRI3,FRI3,FR,2017,1366.9,1164.85,947.79,101.15,59.62,128.18
FRI3,FRI3,FR,2018,1422.55,1172.92,1102.36,101.15,59.62,127.13
FRI3,FRI3,FR,2019,1406.18,1179.61,1063.76,101.15,59.62,24.82
FRI3,FRI3,FR,2020,1433.51,1206.59,1099.55,101.15,59.62,31.76
FRI3,FRI3,FR,2021,1453.25,1193.07,1176.15,101.15,59.62,83.96
ITG1,ITG1,IT,2015,878.92,664.88,1879.83,422.13,340.89,38.84
ITG1,ITG1,IT,2016,850.02,660.66,2020.88,422.13,340.89,90.09
ITG1,ITG1,IT,2017,907.14,667.06,1896.76,422.13,340.89,92.58
ITG1,ITG1,IT,2018,880.4,675.59,1943.39,422.13,340.89,100.0
ITG1,ITG1,IT,2019,898.0,691.3,2144.39,422.13,340.89,73.47
ITG1,ITG1,IT,2020,833.4,684.56,2046.99,422.13,340.89,120.78
ITG1,ITG1,IT,2021,906.37,703.55,2134.11,422.13,340.89,65.66
UKI7,UKI7,UK,2015,1180.68,512.91,1358.96,45.41,28.98,110.57
UKI7,UKI7,UK,2016,1243.17,530.77,1428.1,45.41,28.98,1.8
UKI7,UKI7,UK,2017,1249.41,555.33,1457.02,45.41,28.98,72.75
UKI7,UKI7,UK,2018,1340.42,545.34,1474.71,45.41,28.98,64.37
UKI7,UKI7,UK,2019,1233.15,539.35,1552.1,45.41,28.98,29.24
UKI7,UKI7,UK,2020,1340.6,547.19,1567.07,45.41,28.98,17.88
UKI7,UKI7,UK,2021,1285.43,548.78,1572.93,45.41,28.98,126.6
ITF6,ITF6,IT,2015,549.8,100.78,1770.21,523.25,437.21,85.64
ITF6,ITF6,IT,2016,566.13,68.26,1882.82,523.25,437.21,14.92
ITF6,ITF6,IT,2017,584.68,95.86,1991.98,523.25,437.21,42.78
ITF6,ITF6,IT,2018,593.28,101.76,2088.17,523.25,437.21,42.29
ITF6,ITF6,IT,2019,617.72,85.84,2051.28,523.25,437.21,8.43
ITF6,ITF6,IT,2020,653.29,80.76,2163.94,523.25,437.21,37.46
ITF6,ITF6,IT,2021,699.18,90.78,2152.09,523.25,437.21,83.88
LT02,LT02,LT,2015,1006.91,42.68,2544.71,97.93,44.22,90.48
LT02,LT02,LT,2016,1022.99,38.54,2607.0,97.93,44.22,18.92
LT02,LT02,LT,2017,1047.28,58.78,2698.98,97.93,44.22,60.96
LT02,LT02,LT,2018,1045.92,52.78,2764.81,97.93,44.22,19.69
LT02,LT02,LT,2019,1070.38,34.68,2796.4,97.93,44.22,136.32
LT02,LT02,LT,2020,1079.08,56.09,2858.08,97.93,44.22,113.47
LT02,LT02,LT,2021,1048.95,29.66,2972.3,97.93,44.22,92.49
UKJ2,UKJ2,UK,2015,1118.48,709.58,1342.25,66.14,50.16,30.53
UKJ2,UKJ2,UK,2016,1124.9,731.75,1380.07,66.14,50.16,5.16
UKJ2,UKJ2,UK,2017,1149.87,733.71,1427.77,66.14,50.16,132.79
UKJ2,UKJ2,UK,2018,1162.03,715.57,1469.4,66.14,50.16,124.43
UKJ2,UKJ2,UK,2019,1193.7,716.75,1591.46,66.14,50.16,140.73
UKJ2,UKJ2,UK,2020,1154.81,719.11,1612.05,66.14,50.16,139.41
UKJ2,UKJ2,UK,2021,1216.52,740.82,1572.39,66.14,50.16,110.78
FRL0,FRL0,FR,2015,262.42,452.0,1051.2,830.92,745.5,146.49
FRL0,FRL0,FR,2016,320.34,435.75,1089.84,830.92,745.5,27.1
FRL0,FRL0,FR,2017,281.18,454.34,1028.43,830.92,745.5,59.06
FRL0,FRL0,FR,2018,257.08,466.24,1055.48,830.92,745.5,8.77
FRL0,FRL0,FR,2019,314.91,444.84,1033.21,830.92,745.5,25.2
FRL0,FRL0,FR,2020,260.48,432.64,1163.9,830.92,745.5,132.65
FRL0,FRL0,FR,2021,278.97,454.72,1133.35,830.92,745.5,99.71
UKJ3,UKJ3,UK,2015,1375.54,625.45,1357.65,84.16,48.87,103.76
UKJ3,UKJ3,UK,2016,1401.47,632.01,1405.96,84.16,48.87,63.11
UKJ3,UKJ3,UK,2017,1422.62,643.07,1439.2,84.16,48.87,107.59
UKJ3,UKJ3,UK,2018,1477.99,640.99,1473.17,84.16,48.87,71.27
UKJ3,UKJ3,UK,2019,1484.96,644.32,1515.69,84.16,48.87,104.57
UKJ3,UKJ3,UK,2020,1442.79,643.23,1451.23,84.16,48.87,131.66
UKJ3,UKJ3,UK,2021,1519.32,651.98,1578.02,84.16,48.87,83.65
FRE2,FRE2,FR,2015,866.28,710.39,1046.58,113.68,48.17,28.9
FRE2,FRE2,FR,2016,859.75,711.09,1029.45,113.68,48.17,34.12
FRE2,FRE2,FR,2017,925.41,717.03,1018.99,113.68,48.17,140.99
FRE2,FRE2,FR,2018,848.92,724.83,1092.56,113.68,48.17,106.45
FRE2,FRE2,FR,2019,926.69,731.8,1102.25,113.68,48.17,42.27
FRE2,FRE2,FR,2020,903.12,721.51,1092.48,113.68,48.17,4.07
FRE2,FRE2,FR,2021,972.71,740.12,1201.31,113.68,48.17,64.93
UKK3,UKK3,UK,2015,938.83,607.0,1279.25,107.41,70.07,139.04
UKK3,UKK3,UK,2016,868.62,604.62,1311.17,107.41,70.07,143.83
UKK3,UKK3,UK,2017,865.75,604.43,1384.47,107.41,70.07,42.38
UKK3,UKK3,UK,2018,865.21,589.25,1440.02,107.41,70.07,23.18
UKK3,UKK3,UK,2019,898.56,612.89,1377.7,107.41,70.07,38.82
UKK3,UKK3,UK,2020,885.26,608.35,1553.18,107.41,70.07,85.63
UKK3,UKK3,UK,2021,924.18,614.36,1629.8,107.41,70.07,2.13
